num__Flight ID,num__Flight_Distance,num__Scheduled_Departure_Time,num__Day_of_Week,num__Month,num__Weather_Score,num__Previous_Flight_Delay_Minutes,num__Airline_Rating,num__Passenger_Load,cat__Airline_Airline A,cat__Airline_Airline B,cat__Airline_Airline C,cat__Airline_Airline D,cat__Airline_Airline E,cat__Origin_Airport_Airport 1,cat__Origin_Airport_Airport 2,cat__Origin_Airport_Airport 3,cat__Origin_Airport_Airport 4,cat__Origin_Airport_Airport 5,cat__Destination_Airport_Airport 2,cat__Destination_Airport_Airport 3,cat__Destination_Airport_Airport 4,cat__Destination_Airport_Airport 5,cat__Airplane_Type_Type A,cat__Airplane_Type_Type B,cat__Airplane_Type_Type C,cat__Airplane_Type_Type D,cat__Airplane_Type_Type E,Flight_Cancelled
1.598294374143434,-0.8058541002357007,-0.6660831443766528,-0.49488106999762693,-0.7101857240995081,0.47791966309866,0.11919996094723194,-1.438644777779054,-1.1664849517054328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.7728495805390019,-1.413576671597495,0.5354197090648859,1.5606996984244994,0.7811744693055906,-0.569808640953301,1.8291633828981504,-0.6441202419063617,1.0299591781868347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.6386872251173065,-1.3402308440193473,0.08485613902430886,0.019014122107904628,-1.3067298014615476,0.9926211694507732,-0.6655658565907175,-1.057025859611899,1.762842097565152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.4398875135476924,-0.49151483918649674,1.5867347058262322,-0.49488106999762693,-1.6050018401425672,0.5651546086643322,-0.0666656283952592,1.4114794488392375,-0.018027856094301277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-1.5483701561193786,1.373564776372113,-1.2668345710974223,-1.0087762621031586,0.7811744693055906,-1.537309881717288,2.1265483258461364,1.501345855205083,-0.739000875999417,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.6185625441415845,0.2838553380682062,-1.5672102844578069,1.0468045063189677,1.0794465079866102,1.3731962290352187,0.41658490389521774,-1.6369233034210255,-0.016401548455818107,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.5216114823680906,-1.8536516370663803,-0.5158952876964605,0.5329093142134362,0.4829024306245709,-0.1320619517391482,-0.9712114841376768,0.24916505067444483,1.2726610584169258,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.799476545927806,0.8810999340616935,0.8357954224252706,1.5606996984244994,0.18463039194355113,-0.46723192258843554,-0.47556992494873973,-0.724210686562733,0.6151981557732618,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5973411534785478,0.000950003123922658,0.6856075657450782,1.5606996984244994,0.4829024306245709,1.5378814625611301,-0.9216473393707184,-0.5193856350987149,1.201264751098174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-1.0288959060617457,1.5936022591065557,-0.6660831443766528,1.5606996984244994,1.6759905853486499,0.05056716753749242,0.9535297745596684,-1.6395732084179324,-0.5133296613197341,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.390341002913937,-0.5124707899231103,0.38523185238469354,-1.0087762621031586,-1.6050018401425672,0.7029204490258603,-0.27731342022714206,1.0368460511436988,0.68730597268385,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.33417587687248745,-0.942067780023689,-0.5158952876964605,-0.49488106999762693,0.7811744693055906,0.4673579361460558,1.3087397327391752,1.7643166897422866,0.4807578926497785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.26882149838183983,1.8241177172093053,0.6856075657450782,-0.49488106999762693,1.6759905853486499,-1.279251567690711,-0.9959935751077149,-0.7397015472663561,0.19533739712263568,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.3871500061589879,1.059225515322909,1.5867347058262322,-1.0087762621031586,1.0794465079866102,2.0215215822561405,-0.467309314696002,-1.0598220961586622,0.2746794790457865,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.09034048926030842,-1.7803058094882327,-1.5672102844578069,1.5606996984244994,1.37771854666763,-0.21536521157119834,-0.8844742215022202,-0.9310662693844137,0.12300175694372556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.35498467385279014,0.38863509175127414,-0.9664588577370375,-1.52267145420869,0.7811744693055906,-0.10422647223429259,-0.7316514077287406,0.15044848319673276,1.542172479868476,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.606485954801293,-1.7803058094882327,-1.1166467144172298,-1.0087762621031586,1.6759905853486499,1.4100963294109734,-0.8101279857652237,-1.6448961996473666,1.4023766174527468,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.5051092734190958,1.006835638481375,0.6856075657450782,1.0468045063189677,1.37771854666763,0.018589694539917455,-0.5870892785542344,0.4360043609511478,-1.4125901610669185,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8042872861584234,-1.1621052627581316,-1.5672102844578069,1.0468045063189677,0.7811744693055906,0.6453745428757267,0.26789243242122485,1.475182208738905,0.18536925289020922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.5767911879033868,-1.308796917914427,0.8357954224252706,0.5329093142134362,-0.11364164673746859,1.1485768487050247,-0.8101279857652237,-1.0039669089302607,1.4108341181675308,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.1099834634157069,1.4573885793185672,-0.3657074310162681,-1.0087762621031586,-0.7101857240995081,-1.0284720408518555,-0.2897043356062486,0.6031012270286441,-1.3359013439763794,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
-0.7400800064201374,0.4410249685928081,-0.3657074310162681,0.019014122107904628,-1.3067298014615476,-1.2638278105108531,1.8291633828981504,-1.3504503180323613,-0.3611016584003419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5830008063362742,0.7763201803786256,-0.9664588577370375,1.0468045063189677,1.37771854666763,-1.6237035962465733,6.475803116460429,1.4165814939166608,-1.4959384275391774,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.017260073906009,-0.5019928145548036,-0.06533171765588347,1.0468045063189677,-0.7101857240995081,1.329965508656823,-0.6986086321597291,-0.6847830268397587,-1.4104310974778977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.2559779815844057,-0.08287379982253171,0.6856075657450782,1.0468045063189677,0.18463039194355113,-1.1536835773567946,1.0361369922805812,1.9025478465765515,1.3607235140567702,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
1.503475581625198,1.6459921359480896,0.08485613902430886,-1.52267145420869,-1.6050018401425672,-0.770898504032688,-0.6614355142912308,1.8056799826396008,-0.24431244111177414,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.7798547456182525,0.34672319027804693,1.1361711357856552,0.019014122107904628,0.7811744693055906,-0.849129425878388,-0.599480193933341,1.1193212654145634,0.6058538967987017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.8503776854729937,2.452796239307713,0.5354197090648859,1.5606996984244994,-1.0084577627805278,-0.7821838322581168,1.3459128506076734,0.26569616932655293,-1.321271585176749,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.9635639267067067,-0.19813152887390648,-0.3657074310162681,1.5606996984244994,-0.7101857240995081,0.5134295935414022,0.7139698468432036,1.0978539924024442,-1.7312378040354834,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.9693759836042317,1.006835638481375,1.2863589924658476,-1.0087762621031586,1.6759905853486499,1.8895302939240488,0.9204873335487176,-1.4422465622636413,1.7030998266644097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.003726487109519306,1.164005269005977,-1.5672102844578069,-1.52267145420869,-0.41191368541848833,-0.6935515876828526,0.7883160825802,-0.41033748067024184,0.205606969063919,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.25791059040583164,0.2105095104900586,-1.5672102844578069,1.0468045063189677,1.6759905853486499,-0.41482608065215826,-0.6986086321597291,-1.4364809543165717,-1.7381040468453721,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.6260445619317068,1.4364326285819538,1.5867347058262322,1.5606996984244994,-1.0084577627805278,0.8808835876811849,-0.40122368921174323,0.657538736816109,1.6699603035569575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.5101169092772396,-0.5543826913963376,-0.8162710010568451,0.019014122107904628,-0.7101857240995081,-0.32681406573931476,-0.47556992494873973,1.238927748254714,-0.08304160692667843,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9044542567012598,0.912533860166614,-0.9664588577370375,1.5606996984244994,-0.41191368541848833,1.4330163106142286,-0.3268774534747468,1.7487265843736621,-0.140225247275497,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.051338017503684955,-1.0782814598116774,-1.7173981411379993,0.019014122107904628,1.6759905853486499,-0.07415959176003714,-0.8720831946037602,0.807791537560616,0.3681255737647473,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.657434437608244,-1.3192748932827336,-0.06533171765588347,-1.52267145420869,-1.6050018401425672,-0.6283846986691795,-0.5870892785542344,0.9728998882700125,-1.7804546399397498,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.5146953809067751,0.04286190459714984,0.08485613902430886,1.5606996984244994,0.7811744693055906,1.595306174409411,0.4413671063846096,1.5646175890049256,0.1866520731395299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.8610176361634152,-0.1247857012957589,-0.06533171765588347,1.0468045063189677,1.0794465079866102,-0.35018317876708205,0.6891876443538117,1.7128405828053834,0.3981631954496617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.7320273294648807,-1.151627287389825,0.9859832791054629,-1.52267145420869,1.0794465079866102,-1.0438672817253953,0.04485372521023548,0.10072907927172062,-0.767345595552031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.5331542787899677,0.807754106483546,-0.5158952876964605,-0.49488106999762693,-0.7101857240995081,-1.2344774022328429,-0.25253121773775034,-1.1362441102780365,0.7394354414492792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
-0.6389634440321034,1.6459921359480896,-0.3657074310162681,1.0468045063189677,0.7811744693055906,1.6794613588927174,0.37941178602671954,0.010611301382112007,-0.48527234958254184,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.17857413966952249,-0.3343452086618948,0.6856075657450782,-1.52267145420869,-0.7101857240995081,0.816155136877154,-0.3020952509853551,0.3353528847127089,0.7076137883247358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.6271217003952012,1.1011374167961363,0.8357954224252706,-1.0087762621031586,-1.6050018401425672,-0.41121520336461564,3.576299922717567,0.7535967063335568,-1.3040586610116833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.6838758946413246,-0.6591624450794055,-0.6660831443766528,1.5606996984244994,1.6759905853486499,1.077703133889421,-0.847301103633722,1.9044718891330807,1.3943256936475836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.10253846746454262,-0.19813152887390648,-0.8162710010568451,1.0468045063189677,-0.41191368541848833,0.43766533219222686,-0.4342665019538726,-0.017046085954383443,1.659624137121857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.0428231105409058,-0.040961898349304526,-0.5158952876964605,0.5329093142134362,0.7811744693055906,-0.7365506130724128,1.7919902650296522,-0.24312615724186776,-1.2802213371984856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.1644169757081861,0.8810999340616935,-0.3657074310162681,1.0468045063189677,-1.0084577627805278,0.7819284402187311,1.7176440292926558,-1.267847606965582,1.4810948141180311,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.1999416435068968,-0.08287379982253171,-0.06533171765588347,-0.49488106999762693,-0.41191368541848833,0.7908718667877773,-0.25253121773775034,-0.9007944733180561,0.146842585730282,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.1529113907535295,-2.08416709516913,0.38523185238469354,-1.52267145420869,-1.0084577627805278,-0.0850278690055625,-0.847301103633722,-1.0492702874695035,0.6511031028608069,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-1.3277740754609044,1.2583070473207383,0.38523185238469354,0.5329093142134362,1.6759905853486499,-1.3504781717970022,0.6561448316116825,-0.8891502489002655,1.5051985159064973,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.4130616584454594,0.12668570754360423,-1.2668345710974223,-0.49488106999762693,-1.0084577627805278,-1.5933515527091362,-0.029492510526760975,1.6408019954591864,-1.515250830746164,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.6148473353581203,-2.3985063562183337,-1.2668345710974223,-1.0087762621031586,-1.6050018401425672,1.3000804196353466,0.4578883268900847,-0.8856085907455697,-1.1406568030244373,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.911501832577683,1.4993004807917945,1.5867347058262322,1.0468045063189677,-1.3067298014615476,1.0674123118468395,-0.3268774534747468,0.375933086494207,-0.7903487357058339,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
1.7548578290720414,1.5516903576333285,-1.7173981411379993,1.5606996984244994,-1.3067298014615476,0.5498912557075141,-0.7729548678967255,-1.0298299237469808,-0.1355741476283696,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5340162681786339,-1.1201933612849044,-0.06533171765588347,0.5329093142134362,0.7811744693055906,1.1229941573993065,-0.9959935751077149,0.1063454580144811,-0.5952478986616027,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.07378174762352946,-1.4764445238073356,-1.5672102844578069,1.5606996984244994,0.18463039194355113,0.6967395396313897,-0.10383874626375743,1.4855550872656158,-0.035184700685626166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.5565292219029676,1.2059171704792042,0.38523185238469354,-1.52267145420869,0.4829024306245709,1.6857135590529837,-0.8307797344357751,-0.2780160900920637,-1.0750717415345754,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.486457296432064,1.2059171704792042,0.6856075657450782,-1.52267145420869,-1.3067298014615476,-1.3317999911585794,-0.7729548678967255,-1.2398229419272189,0.5827701422576465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.43618097539736694,0.5143707961709557,-0.8162710010568451,-1.0087762621031586,0.7811744693055906,-0.48577821531013676,-0.36405057134324503,1.5885826401551897,-1.6128117641883564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.1368427597048512,-0.4600809130815764,-0.9664588577370375,-0.49488106999762693,-1.0084577627805278,0.1428958383192537,-0.4342665019538726,-1.1828724413157328,-0.3829306324789468,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.1093468944327685,-0.8268100509723142,-0.06533171765588347,0.5329093142134362,1.0794465079866102,-0.8068646953765215,-0.6614355142912308,0.7324851204054944,-1.1806555589950605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.9823212388804254,0.6401065005906372,0.9859832791054629,-1.0087762621031586,-1.3067298014615476,1.0741492892145152,-0.8638224728316688,-1.4136800358426411,1.070035043571351,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.1255590145038754,-0.6696404204477123,-1.7173981411379993,-0.49488106999762693,1.6759905853486499,1.3845243317201248,1.1352650587757904,0.7648236685101725,1.2890187690824442,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.9830139632188868,-0.6591624450794055,1.2863589924658476,0.019014122107904628,-1.6050018401425672,-0.39759153802109426,-0.847301103633722,-1.549471367627813,-1.5320186232946624,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.6818111840692728,0.8287100572201596,0.2350439957045012,0.019014122107904628,0.7811744693055906,1.4882630895674571,-0.6986086321597291,0.49679208047149515,0.9433758213044035,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.8559171362195297,1.0382695645862954,-1.2668345710974223,-0.49488106999762693,0.4829024306245709,-0.025856533395291325,-0.7481727769266874,0.8057378249673328,1.331320292549799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.3287832618530507,1.5831242837382489,-1.1166467144172298,-1.52267145420869,1.6759905853486499,0.3510826971335833,0.9865725873017975,-1.235992242740876,2.0322939344696027,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-0.29557999856074574,-1.8955635385396075,-1.7173981411379993,-1.52267145420869,1.37771854666763,0.27160775142475196,-0.6242623964227326,1.7150065795087048,0.22257104012050982,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-1.704794519641385,-0.5124707899231103,-1.7173981411379993,0.019014122107904628,-0.7101857240995081,-0.9114232970305021,-0.8844742215022202,-1.512269106524439,-0.660661216456883,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.275726228627233,-0.3553011593985084,1.2863589924658476,-1.52267145420869,0.18463039194355113,-0.5013944575576426,-0.9959935751077149,1.5510478732033794,-0.6796511621148603,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
